,date,days,fishname,fishnum,fishnum-avg,fishsize,people,temp
963,2019-05-12,,カレイ,1,0.009259259259259259,35  cm,108,18
964,2019-05-12,,クロダイ,6,0.05555555555555555,31～47 cm,108,18
965,2019-05-12,,コノシロ,513,4.75,25～30 cm,108,18
966,2019-05-12,,サバ,3,0.027777777777777776,25～40 cm,108,18
967,2019-05-12,,シロギス,54,0.5,10～18 cm,108,18
968,2019-05-12,,フッコ,1,0.009259259259259259,48  cm,108,18
969,2019-05-12,,セイゴ,3,0.027777777777777776,25～28 cm,108,18
970,2019-05-12,,タコ,9,0.08333333333333333,None,108,18
971,2019-05-12,,ハゼ,6,0.05555555555555555,7～9 cm,108,18
972,2019-05-12,,フグ,12,0.1111111111111111,15～25 cm,108,18
973,2019-05-12,,ベラ,1,0.009259259259259259,19  cm,108,18
974,2019-05-12,,マダイ,1,0.009259259259259259,21  cm,108,18
975,2019-05-12,,メゴチ,6,0.05555555555555555,8～10 cm,108,18
976,2019-05-12,,メジナ,1,0.009259259259259259,31  cm,108,18
977,2019-05-12,,メバル,5,0.046296296296296294,15～20 cm,108,18
978,2019-05-12,,ドンコ,1,0.009259259259259259,20  cm,108,18
979,2019-05-11,,アジ,338,0.3693989071038251,15～24 cm,915,18
980,2019-05-11,,アナゴ,9,0.009836065573770493,25～40 cm,915,18
981,2019-05-11,,イイダコ,2,0.002185792349726776,None,915,18
982,2019-05-11,,イシモチ,28,0.030601092896174863,23～31 cm,915,18
983,2019-05-11,,イワシ,0,0.0,10～13 cm,915,18
984,2019-05-11,,ウミタナゴ,15,0.01639344262295082,18～24 cm,915,18
985,2019-05-11,,カサゴ,93,0.10163934426229508,15～20 cm,915,18
986,2019-05-11,,カレイ,2,0.002185792349726776,29～35 cm,915,18
987,2019-05-11,,カワハギ,4,0.004371584699453552,20～29 cm,915,18
988,2019-05-11,,クロダイ,3,0.003278688524590164,40～47 cm,915,18
989,2019-05-11,,コノシロ,0,0.0,25～30 cm,915,18
990,2019-05-11,,サッパ,1,0.001092896174863388,8  cm,915,18
991,2019-05-11,,サバ,15,0.01639344262295082,35～45 cm,915,18
992,2019-05-11,,シリヤケイカ,5,0.00546448087431694,None,915,18
993,2019-05-11,,シロギス,100,0.1092896174863388,17～24 cm,915,18
994,2019-05-11,,シャコ,1,0.001092896174863388,20  cm,915,18
995,2019-05-11,,セイゴ,25,0.0273224043715847,23～39 cm,915,18
996,2019-05-11,,タコ,5,0.00546448087431694,None,915,18
997,2019-05-11,,ハゼ,18,0.019672131147540985,10～13 cm,915,18
998,2019-05-11,,ヒイカ,2,0.002185792349726776,None,915,18
999,2019-05-11,,ヒイラギ,1,0.001092896174863388,12  cm,915,18
1000,2019-05-11,,フグ,7,0.007650273224043716,20～30 cm,915,18
1001,2019-05-11,,メゴチ,14,0.015300546448087432,8～10 cm,915,18
1002,2019-05-11,,メジナ,6,0.006557377049180328,25～28 cm,915,18
1003,2019-05-11,,メバル,28,0.030601092896174863,15～18 cm,915,18
1004,2019-05-11,,マダイ,1,0.001092896174863388,25  cm,915,18
1005,2019-05-11,,ニベ,1,0.001092896174863388,18  cm,915,18
1006,2019-05-10,,アジ,171,0.4211822660098522,18～20 cm,406,17
1007,2019-05-10,,アナゴ,2,0.0049261083743842365,30～40 cm,406,17
1008,2019-05-10,,イイダコ,7,0.017241379310344827,None,406,17
1009,2019-05-10,,イシモチ,8,0.019704433497536946,23～28 cm,406,17
1010,2019-05-10,,イワシ,0,0.0,8～13 cm,406,17
1011,2019-05-10,,ウミタナゴ,29,0.07142857142857142,20～25 cm,406,17
1012,2019-05-10,,カサゴ,23,0.05665024630541872,16～20 cm,406,17
1013,2019-05-10,,カレイ,1,0.0024630541871921183,20  cm,406,17
1014,2019-05-10,,カワハギ,2,0.0049261083743842365,14～21 cm,406,17
1015,2019-05-10,,クロダイ,7,0.017241379310344827,37～48 cm,406,17
1016,2019-05-10,,コノシロ,0,0.0,22～30 cm,406,17
1017,2019-05-10,,サバ,34,0.08374384236453201,35～40 cm,406,17
1018,2019-05-10,,シリヤケイカ,18,0.04433497536945813,None,406,17
1019,2019-05-10,,シロギス,37,0.09113300492610837,13～20 cm,406,17
1020,2019-05-10,,フッコ,2,0.0049261083743842365,40～57 cm,406,17
1021,2019-05-10,,セイゴ,22,0.054187192118226604,20～39 cm,406,17
1022,2019-05-10,,タコ,4,0.009852216748768473,None,406,17
1023,2019-05-10,,タチウオ,1,0.0024630541871921183,60  cm,406,17
1024,2019-05-10,,ハゼ,10,0.024630541871921183,8～10 cm,406,17
1025,2019-05-10,,フグ,2,0.0049261083743842365,15～28 cm,406,17
1026,2019-05-10,,メゴチ,14,0.034482758620689655,10  cm,406,17
1027,2019-05-10,,メバル,12,0.029556650246305417,16～21 cm,406,17
1028,2019-05-09,,アジ,204,0.6962457337883959,15～26 cm,293,17
1029,2019-05-09,,アナゴ,3,0.010238907849829351,25～30 cm,293,17
1030,2019-05-09,,イイダコ,5,0.017064846416382253,None,293,17
1031,2019-05-09,,イシモチ,5,0.017064846416382253,25～28 cm,293,17
1032,2019-05-09,,イワシ,0,0.0,10～13 cm,293,17
1033,2019-05-09,,ウミタナゴ,11,0.03754266211604096,15～24 cm,293,17
1034,2019-05-09,,カサゴ,22,0.07508532423208192,15～16 cm,293,17
1035,2019-05-09,,カレイ,1,0.0034129692832764505,38  cm,293,17
1036,2019-05-09,,カワハギ,2,0.006825938566552901,18～20 cm,293,17
1037,2019-05-09,,コノシロ,807,2.7542662116040955,24～30 cm,293,17
1038,2019-05-09,,サクラマス,1,0.0034129692832764505,43  cm,293,17
1039,2019-05-09,,サバ,5,0.017064846416382253,25～40 cm,293,17
1040,2019-05-09,,シマダイ,1,0.0034129692832764505,27  cm,293,17
1041,2019-05-09,,シリヤケイカ,3,0.010238907849829351,None,293,17
1042,2019-05-09,,シロギス,41,0.13993174061433447,13～18 cm,293,17
1043,2019-05-09,,セイゴ,12,0.040955631399317405,20～34 cm,293,17
1044,2019-05-09,,タコ,4,0.013651877133105802,None,293,17
1045,2019-05-09,,ハゼ,1,0.0034129692832764505,13  cm,293,17
1046,2019-05-09,,フグ,10,0.034129692832764506,20～30 cm,293,17
1047,2019-05-09,,マダイ,1,0.0034129692832764505,23  cm,293,17
1048,2019-05-09,,メゴチ,4,0.013651877133105802,8～10 cm,293,17
1049,2019-05-09,,メジナ,1,0.0034129692832764505,29  cm,293,17
1050,2019-05-09,,メバル,5,0.017064846416382253,15～20 cm,293,17
1051,2019-05-08,,アジ,140,0.3684210526315789,18～28 cm,380,17
1052,2019-05-08,,アナゴ,5,0.013157894736842105,25～40 cm,380,17
1053,2019-05-08,,イシモチ,8,0.021052631578947368,22～27 cm,380,17
1054,2019-05-08,,イワシ,0,0.0,8～15 cm,380,17
1055,2019-05-08,,ウミタナゴ,29,0.07631578947368421,18～25 cm,380,17
1056,2019-05-08,,カサゴ,29,0.07631578947368421,15～23 cm,380,17
1057,2019-05-08,,カレイ,2,0.005263157894736842,35～38 cm,380,17
1058,2019-05-08,,クロダイ,4,0.010526315789473684,40～50 cm,380,17
1059,2019-05-08,,コノシロ,332,0.8736842105263158,25～30 cm,380,17
1060,2019-05-08,,サバ,13,0.034210526315789476,25～42 cm,380,17
1061,2019-05-08,,サヨリ,4,0.010526315789473684,30～36 cm,380,17
1062,2019-05-08,,シリヤケイカ,9,0.02368421052631579,None,380,17
1063,2019-05-08,,シロギス,58,0.15263157894736842,10～20 cm,380,17
1064,2019-05-08,,スズキ,1,0.002631578947368421,80  cm,380,17
1065,2019-05-08,,セイゴ,21,0.05526315789473684,25～32 cm,380,17
1066,2019-05-08,,タコ,3,0.007894736842105263,None,380,17
1067,2019-05-08,,ハゼ,10,0.02631578947368421,9～10 cm,380,17
1068,2019-05-08,,ヒイラギ,6,0.015789473684210527,7～8 cm,380,17
1069,2019-05-08,,フグ,9,0.02368421052631579,20～32 cm,380,17
1070,2019-05-08,,ベラ,1,0.002631578947368421,22  cm,380,17
1071,2019-05-08,,マダイ,1,0.002631578947368421,24  cm,380,17
1072,2019-05-08,,メゴチ,13,0.034210526315789476,6～10 cm,380,17
1073,2019-05-08,,メジナ,1,0.002631578947368421,20  cm,380,17
1074,2019-05-08,,メバル,13,0.034210526315789476,15～20 cm,380,17
1075,2019-05-07,,アジ,74,0.7326732673267327,18～23 cm,101,18
1076,2019-05-07,,アナゴ,7,0.06930693069306931,20～25 cm,101,18
1077,2019-05-07,,イシモチ,13,0.12871287128712872,20～26 cm,101,18
1078,2019-05-07,,イワシ,0,0.0,10～15 cm,101,18
1079,2019-05-07,,ウミタナゴ,18,0.1782178217821782,15～25 cm,101,18
1080,2019-05-07,,カサゴ,29,0.2871287128712871,18～23 cm,101,18
1081,2019-05-07,,カレイ,4,0.039603960396039604,15～35 cm,101,18
1082,2019-05-07,,クロダイ,4,0.039603960396039604,30～48 cm,101,18
1083,2019-05-07,,クロソイ,1,0.009900990099009901,18  cm,101,18
1084,2019-05-07,,コノシロ,498,4.930693069306931,23～30 cm,101,18
1085,2019-05-07,,サバ,1,0.009900990099009901,38  cm,101,18
1086,2019-05-07,,シマダイ,2,0.019801980198019802,28～30 cm,101,18
1087,2019-05-07,,シリヤケイカ,9,0.0891089108910891,None,101,18
1088,2019-05-07,,シロギス,79,0.7821782178217822,14～21 cm,101,18
1089,2019-05-07,,フッコ,2,0.019801980198019802,43～45 cm,101,18
1090,2019-05-07,,セイゴ,33,0.32673267326732675,20～32 cm,101,18
1091,2019-05-07,,タコ,6,0.0594059405940594,None,101,18
1092,2019-05-07,,ハゼ,10,0.09900990099009901,8～12 cm,101,18
1093,2019-05-07,,フグ,8,0.07920792079207921,20～25 cm,101,18
1094,2019-05-07,,ヒイラギ,3,0.0297029702970297,12～13 cm,101,18
1095,2019-05-07,,メゴチ,4,0.039603960396039604,8～10 cm,101,18
1096,2019-05-07,,メジナ,1,0.009900990099009901,20  cm,101,18
1097,2019-05-07,,メバル,4,0.039603960396039604,15～17 cm,101,18
1098,2019-05-07,,マダイ,1,0.009900990099009901,21  cm,101,18
1099,2019-05-05,,アジ,303,2.424,17～30 cm,125,17
1100,2019-05-05,,アナゴ,10,0.08,30～40 cm,125,17
1101,2019-05-05,,イイダコ,10,0.08,None,125,17
1102,2019-05-05,,イシモチ,17,0.136,24～33 cm,125,17
1103,2019-05-05,,イワシ,0,0.0,7～14 cm,125,17
1104,2019-05-05,,ウミタナゴ,42,0.336,20～25 cm,125,17
1105,2019-05-05,,カサゴ,69,0.552,15～25 cm,125,17
1106,2019-05-05,,カレイ,3,0.024,20～25 cm,125,17
1107,2019-05-05,,クロダイ,4,0.032,25～45 cm,125,17
1108,2019-05-05,,コノシロ,705,5.64,20～30 cm,125,17
1109,2019-05-05,,サバ,4,0.032,32～40 cm,125,17
1110,2019-05-05,,サヨリ,1,0.008,39  cm,125,17
1111,2019-05-05,,シロギス,34,0.272,12～21 cm,125,17
1112,2019-05-05,,フッコ,1,0.008,40  cm,125,17
1113,2019-05-05,,セイゴ,18,0.144,20～30 cm,125,17
1114,2019-05-05,,タコ,2,0.016,None,125,17
1115,2019-05-05,,ハゼ,6,0.048,12～18 cm,125,17
1116,2019-05-05,,ヒイカ,1,0.008,None,125,17
1117,2019-05-05,,ヒイラギ,1,0.008,10  cm,125,17
1118,2019-05-05,,ヒラメ,1,0.008,40  cm,125,17
1119,2019-05-05,,フグ,8,0.064,20～30 cm,125,17
1120,2019-05-05,,メゴチ,2,0.016,10  cm,125,17
1121,2019-05-05,,メジナ,1,0.008,20  cm,125,17
1122,2019-05-05,,メバル,18,0.144,15～27 cm,125,17
1123,2019-05-03,,アジ,212,1.7377049180327868,16～30 cm,122,17
1124,2019-05-03,,アナゴ,10,0.08196721311475409,27～40 cm,122,17
1125,2019-05-03,,イシモチ,20,0.16393442622950818,24～31 cm,122,17
1126,2019-05-03,,イワシ,0,0.0,9～13 cm,122,17
1127,2019-05-03,,ウミタナゴ,33,0.27049180327868855,20～29 cm,122,17
1128,2019-05-03,,カサゴ,38,0.3114754098360656,15～22 cm,122,17
1129,2019-05-03,,カレイ,2,0.01639344262295082,20～25 cm,122,17
1130,2019-05-03,,クロダイ,7,0.05737704918032787,30～48 cm,122,17
1131,2019-05-03,,コノシロ,498,4.081967213114754,25～30 cm,122,17
1132,2019-05-03,,サッパ,3,0.02459016393442623,10～12 cm,122,17
1133,2019-05-03,,サバ,17,0.13934426229508196,30～45 cm,122,17
1134,2019-05-03,,シロギス,48,0.39344262295081966,15～23 cm,122,17
1135,2019-05-03,,フッコ,1,0.00819672131147541,50  cm,122,17
1136,2019-05-03,,セイゴ,22,0.18032786885245902,25～33 cm,122,17
1137,2019-05-03,,タコ,5,0.040983606557377046,None,122,17
1138,2019-05-03,,ハゼ,7,0.05737704918032787,8～10 cm,122,17
1139,2019-05-03,,フグ,12,0.09836065573770492,20～30 cm,122,17
1140,2019-05-03,,ヒイカ,2,0.01639344262295082,None,122,17
1141,2019-05-03,,タチウオ,1,0.00819672131147541,70  cm,122,17
1142,2019-05-03,,メバル,7,0.05737704918032787,16～23 cm,122,17
1143,2019-05-03,,メゴチ,8,0.06557377049180328,7～12 cm,122,17
1144,2019-05-02,,アジ,419,3.5811965811965814,15～30 cm,117,17
1145,2019-05-02,,アナゴ,12,0.10256410256410256,20～42 cm,117,17
1146,2019-05-02,,イイダコ,7,0.05982905982905983,None,117,17
1147,2019-05-02,,イシモチ,24,0.20512820512820512,23～30 cm,117,17
1148,2019-05-02,,イワシ,0,0.0,8～13 cm,117,17
1149,2019-05-02,,ウミタナゴ,48,0.41025641025641024,18～26 cm,117,17
1150,2019-05-02,,オコゼ,1,0.008547008547008548,26  cm,117,17
1151,2019-05-02,,カサゴ,58,0.49572649572649574,15～20 cm,117,17
1152,2019-05-02,,カレイ,1,0.008547008547008548,37  cm,117,17
1153,2019-05-02,,カワハギ,1,0.008547008547008548,20  cm,117,17
1154,2019-05-02,,クロダイ,5,0.042735042735042736,35～50 cm,117,17
1155,2019-05-02,,コノシロ,296,2.52991452991453,17～30 cm,117,17
1156,2019-05-02,,サバ,33,0.28205128205128205,30～40 cm,117,17
1157,2019-05-02,,シマダイ,1,0.008547008547008548,30  cm,117,17
1158,2019-05-02,,シロギス,84,0.717948717948718,13～20 cm,117,17
1159,2019-05-02,,セイゴ,24,0.20512820512820512,25～30 cm,117,17
1160,2019-05-02,,タコ,3,0.02564102564102564,None,117,17
1161,2019-05-02,,ハゼ,6,0.05128205128205128,8～10 cm,117,17
1162,2019-05-02,,ヒイカ,1,0.008547008547008548,None,117,17
1163,2019-05-02,,フグ,6,0.05128205128205128,20～25 cm,117,17
1164,2019-05-02,,マダイ,1,0.008547008547008548,22  cm,117,17
1165,2019-05-02,,メゴチ,4,0.03418803418803419,8～10 cm,117,17
1166,2019-05-02,,メバル,7,0.05982905982905983,15～24 cm,117,17
1167,2019-05-01,,アジ,296,0.4060356652949246,18～22 cm,729,17
1168,2019-05-01,,アナゴ,4,0.0054869684499314125,30～45 cm,729,17
1169,2019-05-01,,イイダコ,9,0.012345679012345678,None,729,17
1170,2019-05-01,,イシモチ,22,0.03017832647462277,24～28 cm,729,17
1171,2019-05-01,,イワシ,89,0.12208504801097393,9～11 cm,729,17
1172,2019-05-01,,ウミタナゴ,25,0.03429355281207133,18～28 cm,729,17
1173,2019-05-01,,カサゴ,45,0.06172839506172839,15～20 cm,729,17
1174,2019-05-01,,カレイ,3,0.00411522633744856,31～33 cm,729,17
1175,2019-05-01,,カワハギ,1,0.0013717421124828531,15  cm,729,17
1176,2019-05-01,,クロダイ,4,0.0054869684499314125,38～47 cm,729,17
1177,2019-05-01,,コノシロ,84,0.11522633744855967,21～30 cm,729,17
1178,2019-05-01,,サバ,22,0.03017832647462277,25～45 cm,729,17
1179,2019-05-01,,シロギス,59,0.08093278463648834,12～18 cm,729,17
1180,2019-05-01,,セイゴ,48,0.06584362139917696,21～25 cm,729,17
1181,2019-05-01,,タコ,1,0.0013717421124828531,None,729,17
1182,2019-05-01,,ハゼ,4,0.0054869684499314125,8～10 cm,729,17
1183,2019-05-01,,フグ,8,0.010973936899862825,20～31 cm,729,17
1184,2019-05-01,,ベラ,2,0.0027434842249657062,15～18 cm,729,17
1185,2019-05-01,,メゴチ,6,0.00823045267489712,10～13 cm,729,17
1186,2019-05-01,,ヒイラギ,3,0.00411522633744856,8  cm,729,17
1187,2019-05-01,,メジナ,1,0.0013717421124828531,31  cm,729,17
1188,2019-05-01,,メバル,4,0.0054869684499314125,15～16 cm,729,17
1189,2019-04-30,,アジ,176,0.7685589519650655,15～24 cm,229,17
1190,2019-04-30,,アナゴ,5,0.021834061135371178,30～45 cm,229,17
1191,2019-04-30,,イイダコ,3,0.013100436681222707,None,229,17
1192,2019-04-30,,イシモチ,4,0.017467248908296942,20～27 cm,229,17
1193,2019-04-30,,イワシ,136,0.5938864628820961,10～12 cm,229,17
1194,2019-04-30,,ウミタナゴ,7,0.03056768558951965,15～18 cm,229,17
1195,2019-04-30,,カサゴ,14,0.0611353711790393,15～17 cm,229,17
1196,2019-04-30,,カレイ,1,0.004366812227074236,25  cm,229,17
1197,2019-04-30,,カワハギ,1,0.004366812227074236,20  cm,229,17
1198,2019-04-30,,クロダイ,7,0.03056768558951965,38～45 cm,229,17
1199,2019-04-30,,コノシロ,73,0.31877729257641924,25～30 cm,229,17
1200,2019-04-30,,サバ,14,0.0611353711790393,33～40 cm,229,17
1201,2019-04-30,,シロギス,47,0.2052401746724891,12～24 cm,229,17
1202,2019-04-30,,フッコ,1,0.004366812227074236,50  cm,229,17
1203,2019-04-30,,セイゴ,16,0.06986899563318777,25～28 cm,229,17
1204,2019-04-30,,タコ,1,0.004366812227074236,None,229,17
1205,2019-04-30,,ハゼ,1,0.004366812227074236,12  cm,229,17
1206,2019-04-30,,フグ,3,0.013100436681222707,15～25 cm,229,17
1207,2019-04-30,,メゴチ,2,0.008733624454148471,7～10 cm,229,17
1208,2019-04-30,,メバル,4,0.017467248908296942,18～20 cm,229,17
1209,2019-04-29,,アイナメ,1,0.009009009009009009,32  cm,111,16
1210,2019-04-29,,アジ,295,2.6576576576576576,10～20 cm,111,16
1211,2019-04-29,,アナゴ,15,0.13513513513513514,25～50 cm,111,16
1212,2019-04-29,,イイダコ,4,0.036036036036036036,None,111,16
1213,2019-04-29,,イシモチ,9,0.08108108108108109,25～28 cm,111,16
1214,2019-04-29,,イワシ,436,3.9279279279279278,8～12 cm,111,16
1215,2019-04-29,,ウミタナゴ,29,0.26126126126126126,17～24 cm,111,16
1216,2019-04-29,,カサゴ,72,0.6486486486486487,15～26 cm,111,16
1217,2019-04-29,,カレイ,6,0.05405405405405406,18～45 cm,111,16
1218,2019-04-29,,カワハギ,1,0.009009009009009009,18  cm,111,16
1219,2019-04-29,,コノシロ,124,1.117117117117117,25～30 cm,111,16
1220,2019-04-29,,サバ,7,0.06306306306306306,30～38 cm,111,16
1221,2019-04-29,,シリヤケイカ,2,0.018018018018018018,None,111,16
1222,2019-04-29,,スミイカ,1,0.009009009009009009,None,111,16
1223,2019-04-29,,シロギス,83,0.7477477477477478,12～23 cm,111,16
1224,2019-04-29,,セイゴ,32,0.2882882882882883,18～35 cm,111,16
1225,2019-04-29,,タコ,2,0.018018018018018018,None,111,16
1226,2019-04-29,,ハゼ,7,0.06306306306306306,6～9 cm,111,16
1227,2019-04-29,,フグ,15,0.13513513513513514,15～30 cm,111,16
1228,2019-04-29,,メゴチ,11,0.0990990990990991,6～10 cm,111,16
1229,2019-04-29,,メバル,19,0.17117117117117117,18～26 cm,111,16
1230,2019-04-29,,マダイ,1,0.009009009009009009,25  cm,111,16
1231,2019-04-28,,アイナメ,1,0.00909090909090909,20  cm,110,16
1232,2019-04-28,,アジ,259,2.3545454545454545,18～22 cm,110,16
1233,2019-04-28,,アナゴ,3,0.02727272727272727,25～40 cm,110,16
1234,2019-04-28,,イイダコ,10,0.09090909090909091,None,110,16
1235,2019-04-28,,イシモチ,14,0.12727272727272726,18～25 cm,110,16
1236,2019-04-28,,イワシ,231,2.1,10～13 cm,110,16
1237,2019-04-28,,ウミタナゴ,41,0.37272727272727274,18～27 cm,110,16
1238,2019-04-28,,エゾイソアイナメ,1,0.00909090909090909,20  cm,110,16
1239,2019-04-28,,カサゴ,44,0.4,15～22 cm,110,16
1240,2019-04-28,,カワハギ,2,0.01818181818181818,15～18 cm,110,16
1241,2019-04-28,,クロダイ,2,0.01818181818181818,40～45 cm,110,16
1242,2019-04-28,,コノシロ,68,0.6181818181818182,25～29 cm,110,16
1243,2019-04-28,,サバ,29,0.2636363636363636,30～39 cm,110,16
1244,2019-04-28,,シマダイ,1,0.00909090909090909,20  cm,110,16
1245,2019-04-28,,シリヤケイカ,2,0.01818181818181818,None,110,16
1246,2019-04-28,,シロギス,144,1.309090909090909,10～19 cm,110,16
1247,2019-04-28,,フッコ,1,0.00909090909090909,40  cm,110,16
1248,2019-04-28,,セイゴ,31,0.2818181818181818,25～30 cm,110,16
1249,2019-04-28,,ソイ,2,0.01818181818181818,15  cm,110,16
1250,2019-04-28,,タコ,1,0.00909090909090909,None,110,16
1251,2019-04-28,,ハゼ,10,0.09090909090909091,10～13 cm,110,16
1252,2019-04-28,,フグ,13,0.11818181818181818,20～30 cm,110,16
1253,2019-04-28,,メゴチ,8,0.07272727272727272,6～10 cm,110,16
1254,2019-04-28,,メジナ,2,0.01818181818181818,25～28 cm,110,16
1255,2019-04-28,,カレイ,6,0.05454545454545454,17～35 cm,110,16
1256,2019-04-28,,メバル,6,0.05454545454545454,15～18 cm,110,16
1257,2019-04-27,,アイナメ,1,0.0031545741324921135,38  cm,317,17
1258,2019-04-27,,アジ,493,1.555205047318612,18～22 cm,317,17
1259,2019-04-27,,アナゴ,1,0.0031545741324921135,25  cm,317,17
1260,2019-04-27,,イイダコ,1,0.0031545741324921135,None,317,17
1261,2019-04-27,,イシモチ,4,0.012618296529968454,22～27 cm,317,17
1262,2019-04-27,,イワシ,592,1.8675078864353312,10～12 cm,317,17
1263,2019-04-27,,ウミタナゴ,22,0.0694006309148265,15～20 cm,317,17
1264,2019-04-27,,カサゴ,13,0.04100946372239748,15～16 cm,317,17
1265,2019-04-27,,カレイ,1,0.0031545741324921135,20  cm,317,17
1266,2019-04-27,,クロダイ,7,0.022082018927444796,40～54 cm,317,17
1267,2019-04-27,,コノシロ,26,0.08201892744479496,25～28 cm,317,17
1268,2019-04-27,,サバ,34,0.10725552050473186,30～40 cm,317,17
1269,2019-04-27,,シロギス,68,0.21451104100946372,13～20 cm,317,17
1270,2019-04-27,,フッコ,1,0.0031545741324921135,47  cm,317,17
1271,2019-04-27,,セイゴ,62,0.19558359621451105,25～35 cm,317,17
1272,2019-04-27,,タコ,1,0.0031545741324921135,None,317,17
1273,2019-04-27,,ハゼ,7,0.022082018927444796,10～11 cm,317,17
1274,2019-04-27,,フグ,17,0.05362776025236593,25～40 cm,317,17
1275,2019-04-27,,マダイ,2,0.006309148264984227,21～22 cm,317,17
1276,2019-04-27,,メゴチ,3,0.00946372239747634,10～11 cm,317,17
1277,2019-04-27,,メバル,8,0.025236593059936908,15～18 cm,317,17
1278,2019-04-26,,アジ,484,3.78125,15～28 cm,128,17
1279,2019-04-26,,イイダコ,1,0.0078125,None,128,17
1280,2019-04-26,,イシモチ,2,0.015625,22～26 cm,128,17
1281,2019-04-26,,イワシ,6,0.046875,6～8 cm,128,17
1282,2019-04-26,,ウミタナゴ,2,0.015625,15～18 cm,128,17
1283,2019-04-26,,カサゴ,11,0.0859375,15～20 cm,128,17
1284,2019-04-26,,クロダイ,12,0.09375,38～51 cm,128,17
1285,2019-04-26,,コノシロ,13,0.1015625,20～25 cm,128,17
1286,2019-04-26,,サバ,13,0.1015625,30～43 cm,128,17
1287,2019-04-26,,シリヤケイカ,4,0.03125,None,128,17
1288,2019-04-26,,シロギス,12,0.09375,15～22 cm,128,17
1289,2019-04-26,,フッコ,1,0.0078125,46  cm,128,17
1290,2019-04-26,,セイゴ,28,0.21875,20～33 cm,128,17
1291,2019-04-26,,タコ,1,0.0078125,None,128,17
1292,2019-04-26,,ハゼ,5,0.0390625,8～10 cm,128,17
1293,2019-04-26,,フグ,7,0.0546875,20～25 cm,128,17
1294,2019-04-26,,メジナ,1,0.0078125,26  cm,128,17
1295,2019-04-26,,メバル,4,0.03125,15～22 cm,128,17
1296,2019-04-24,,アジ,69,0.2987012987012987,18～23 cm,231,18
1297,2019-04-24,,アナゴ,5,0.021645021645021644,25～30 cm,231,18
1298,2019-04-24,,イイダコ,2,0.008658008658008658,None,231,18
1299,2019-04-24,,イシモチ,15,0.06493506493506493,20～29 cm,231,18
1300,2019-04-24,,ウミタナゴ,5,0.021645021645021644,18～25 cm,231,18
1301,2019-04-24,,カサゴ,14,0.06060606060606061,15～27 cm,231,18
1302,2019-04-24,,カレイ,2,0.008658008658008658,17～25 cm,231,18
1303,2019-04-24,,コノシロ,20,0.08658008658008658,25～28 cm,231,18
1304,2019-04-24,,サバ,2,0.008658008658008658,28～32 cm,231,18
1305,2019-04-24,,シリヤケイカ,9,0.03896103896103896,None,231,18
1306,2019-04-24,,シロギス,80,0.3463203463203463,12～27 cm,231,18
1307,2019-04-24,,フッコ,3,0.012987012987012988,44～56 cm,231,18
1308,2019-04-24,,セイゴ,78,0.33766233766233766,22～27 cm,231,18
1309,2019-04-24,,タコ,1,0.004329004329004329,None,231,18
1310,2019-04-24,,ハゼ,13,0.05627705627705628,8～10 cm,231,18
1311,2019-04-24,,ヒイカ,1,0.004329004329004329,None,231,18
1312,2019-04-24,,フグ,11,0.047619047619047616,20～25 cm,231,18
1313,2019-04-24,,メゴチ,1,0.004329004329004329,8  cm,231,18
1314,2019-04-24,,メジナ,1,0.004329004329004329,25  cm,231,18
1315,2019-04-24,,メバル,6,0.025974025974025976,20～25 cm,231,18
1316,2019-04-24,,マダイ,1,0.004329004329004329,22  cm,231,18
1317,2019-04-23,,アジ,240,0.7317073170731707,15～29 cm,328,17
1318,2019-04-23,,アナゴ,1,0.003048780487804878,40  cm,328,17
1319,2019-04-23,,イイダコ,1,0.003048780487804878,None,328,17
1320,2019-04-23,,イシモチ,9,0.027439024390243903,22～31 cm,328,17
1321,2019-04-23,,イワシ,4,0.012195121951219513,10～12 cm,328,17
1322,2019-04-23,,ウミタナゴ,15,0.04573170731707317,15～23 cm,328,17
1323,2019-04-23,,カサゴ,13,0.039634146341463415,15～20 cm,328,17
1324,2019-04-23,,クロダイ,3,0.009146341463414634,30～44 cm,328,17
1325,2019-04-23,,コノシロ,9,0.027439024390243903,25～27 cm,328,17
1326,2019-04-23,,サバ,4,0.012195121951219513,30～38 cm,328,17
1327,2019-04-23,,シリヤケイカ,9,0.027439024390243903,None,328,17
1328,2019-04-23,,シロギス,89,0.27134146341463417,11～20 cm,328,17
1329,2019-04-23,,スズキ,1,0.003048780487804878,60  cm,328,17
1330,2019-04-23,,フッコ,1,0.003048780487804878,40  cm,328,17
1331,2019-04-23,,セイゴ,73,0.2225609756097561,25～38 cm,328,17
1332,2019-04-23,,ハゼ,4,0.012195121951219513,10～18 cm,328,17
1333,2019-04-23,,ヒイカ,1,0.003048780487804878,None,328,17
1334,2019-04-23,,フグ,13,0.039634146341463415,25～28 cm,328,17
1335,2019-04-23,,ベラ,3,0.009146341463414634,19～21 cm,328,17
1336,2019-04-23,,メゴチ,2,0.006097560975609756,10  cm,328,17
1337,2019-04-23,,メバル,3,0.009146341463414634,15～18 cm,328,17
1338,2019-04-22,,アジ,250,0.8169934640522876,12～28 cm,306,16
1339,2019-04-22,,アナゴ,6,0.0196078431372549,30～40 cm,306,16
1340,2019-04-22,,イイダコ,5,0.016339869281045753,None,306,16
